ZipCode,CombinedRate,State,,
72587,0.07,AR,,
72601,0.0775,AR,,
72602,0.085,AR,,
72611,0.07,AR,,
72613,0.07,AR,,
72615,0.0775,AR,,
72616,0.07,AR,,
72617,0.075,AR,,
72619,0.085,AR,,
72623,0.075,AR,,
72624,0.08,AR,,
72626,0.095,AR,,
72628,0.08,AR,,
72629,0.085,AR,,
72630,0.0775,AR,,
72631,0.07,AR,,
72632,0.07,AR,,
72633,0.0775,AR,,
72634,0.075,AR,,
72635,0.075,AR,,
72636,0.085,AR,,
72638,0.07,AR,,
72639,0.075,AR,,
72640,0.08,AR,,
72641,0.1,AR,,
72642,0.075,AR,,
72644,0.0775,AR,,
72645,0.075,AR,,
72648,0.08,AR,,
72650,0.075,AR,,
72651,0.075,AR,,
72653,0.075,AR,,
72654,0.085,AR,,
72655,0.08,AR,,
72657,0.075,AR,,
72658,0.075,AR,,
72659,0.085,AR,,
72660,0.07,AR,,
72661,0.075,AR,,
72662,0.0775,AR,,
72663,0.075,AR,,
72666,0.08,AR,,
72668,0.075,AR,,
72669,0.075,AR,,
72670,0.08,AR,,
72672,0.08,AR,,
72675,0.075,AR,,
72677,0.085,AR,,
72679,0.075,AR,,
72680,0.075,AR,,
72682,0.075,AR,,
72683,0.08,AR,,
72685,0.0775,AR,,
72686,0.075,AR,,
72687,0.075,AR,,
72701,0.0975,AR,,
72702,0.0975,AR,,
72703,0.0975,AR,,
72704,0.0975,AR,,
72711,0.085,AR,,
72712,0.095,AR,,
72714,0.085,AR,,
72715,0.085,AR,,
72716,0.095,AR,,
72717,0.0775,AR,,
72718,0.085,AR,,
72719,0.095,AR,,
72721,0.085,AR,,
72722,0.075,AR,,
72727,0.085,AR,,
72728,0.0875,AR,,
72729,0.0775,AR,,
72730,0.1075,AR,,
72732,0.075,AR,,
72733,0.075,AR,,
72734,0.075,AR,,
72735,0.0775,AR,,
72736,0.075,AR,,
72737,0.0975,AR,,
72738,0.085,AR,,
72739,0.095,AR,,
72740,0.085,AR,,
72741,0.0975,AR,,
72742,0.085,AR,,
72744,0.0775,AR,,
72745,0.095,AR,,
72747,0.075,AR,,
72749,0.0775,AR,,
72751,0.085,AR,,
72752,0.085,AR,,
72753,0.0775,AR,,
72756,0.095,AR,,
72757,0.095,AR,,
72758,0.095,AR,,
72760,0.085,AR,,
72761,0.095,AR,,
72762,0.0975,AR,,
72764,0.0975,AR,,
72765,0.0975,AR,,
72766,0.0975,AR,,
72768,0.075,AR,,
72769,0.0775,AR,,
72770,0.0975,AR,,
72773,0.085,AR,,
72774,0.0775,AR,,
72776,0.085,AR,,
72801,0.09,AR,,
72802,0.075,AR,,
72811,0.09,AR,,
72812,0.09,AR,,
72820,0.08,AR,,
72821,0.08,AR,,
72823,0.075,AR,,
72824,0.085,AR,,
72826,0.075,AR,,
72827,0.085,AR,,
72828,0.085,AR,,
72829,0.085,AR,,
72830,0.075,AR,,
72832,0.085,AR,,
72833,0.085,AR,,
72834,0.085,AR,,
72835,0.075,AR,,
72837,0.075,AR,,
72838,0.085,AR,,
72839,0.075,AR,,
72840,0.075,AR,,
72841,0.09125,AR,,
72842,0.085,AR,,
72843,0.075,AR,,
72845,0.075,AR,,
72846,0.075,AR,,
72847,0.075,AR,,
72851,0.075,AR,,
72852,0.075,AR,,
72853,0.085,AR,,
72854,0.075,AR,,
72855,0.09,AR,,
72856,0.075,AR,,
72857,0.085,AR,,
72858,0.09,AR,,
72860,0.085,AR,,
72863,0.075,AR,,
72865,0.075,AR,,
72901,0.0975,AR,,
72902,0.0975,AR,,
72903,0.0975,AR,,
72904,0.0975,AR,,
72905,0.0975,AR,,
72906,0.0975,AR,,
72908,0.0975,AR,,
72913,0.0975,AR,,
72914,0.0975,AR,,
72916,0.0775,AR,,
72917,0.0975,AR,,
72918,0.0975,AR,,
72919,0.0775,AR,,
72921,0.0825,AR,,
72923,0.0875,AR,,
72926,0.09125,AR,,
72927,0.075,AR,,
72928,0.08,AR,,
72930,0.08,AR,,
72932,0.0825,AR,,
72933,0.095,AR,,
72934,0.0825,AR,,
72935,0.0925,AR,,
72936,0.0775,AR,,
72937,0.0775,AR,,
72938,0.0875,AR,,
72940,0.0775,AR,,
72941,0.0775,AR,,
72943,0.075,AR,,
72944,0.0775,AR,,
72945,0.0775,AR,,
72946,0.0825,AR,,
72947,0.0825,AR,,
72948,0.0825,AR,,
72949,0.08,AR,,
72950,0.09125,AR,,
72951,0.075,AR,,
72952,0.0825,AR,,
72955,0.0825,AR,,
72956,0.1025,AR,,
72957,0.1025,AR,,
72958,0.09125,AR,,
72959,0.0775,AR,,
40003,0.06,KY,,
40004,0.06,KY,,
40006,0.06,KY,,
40007,0.06,KY,,
40008,0.06,KY,,
40009,0.06,KY,,
40010,0.06,KY,,
40011,0.06,KY,,
40012,0.06,KY,,
40013,0.06,KY,,
40014,0.06,KY,,
40018,0.06,KY,,
40019,0.06,KY,,
40020,0.06,KY,,
40022,0.06,KY,,
40023,0.06,KY,,
40025,0.06,KY,,
40026,0.06,KY,,
40027,0.06,KY,,
40031,0.06,KY,,
40032,0.06,KY,,
40033,0.06,KY,,
40036,0.06,KY,,
40037,0.06,KY,,
40040,0.06,KY,,
40041,0.06,KY,,
40045,0.06,KY,,
40046,0.06,KY,,
40047,0.06,KY,,
40048,0.06,KY,,
40049,0.06,KY,,
40050,0.06,KY,,
40051,0.06,KY,,
40052,0.06,KY,,
40055,0.06,KY,,
40056,0.06,KY,,
40057,0.06,KY,,
40058,0.06,KY,,
40059,0.06,KY,,
40060,0.06,KY,,
40061,0.06,KY,,
40062,0.06,KY,,
40063,0.06,KY,,
40065,0.06,KY,,
40066,0.06,KY,,
40067,0.06,KY,,
40068,0.06,KY,,
40069,0.06,KY,,
40070,0.06,KY,,
40071,0.06,KY,,
40075,0.06,KY,,
40076,0.06,KY,,
40077,0.06,KY,,
40078,0.06,KY,,
40104,0.06,KY,,
40107,0.06,KY,,
40108,0.06,KY,,
40109,0.06,KY,,
40110,0.06,KY,,
40111,0.06,KY,,
40115,0.06,KY,,
40117,0.06,KY,,
40118,0.06,KY,,
40119,0.06,KY,,
40121,0.06,KY,,
40122,0.06,KY,,
40129,0.06,KY,,
40140,0.06,KY,,
40142,0.06,KY,,
40143,0.06,KY,,
40144,0.06,KY,,
40145,0.06,KY,,
40146,0.06,KY,,
40150,0.06,KY,,
40152,0.06,KY,,
40153,0.06,KY,,
40155,0.06,KY,,
40157,0.06,KY,,
40159,0.06,KY,,
40160,0.06,KY,,
40161,0.06,KY,,
40162,0.06,KY,,
40165,0.06,KY,,
40166,0.06,KY,,
40170,0.06,KY,,
40171,0.06,KY,,
40175,0.06,KY,,
40176,0.06,KY,,
40177,0.06,KY,,
40178,0.06,KY,,
40201,0.06,KY,,
40202,0.06,KY,,
40203,0.06,KY,,
40204,0.06,KY,,
40205,0.06,KY,,
40206,0.06,KY,,
40207,0.06,KY,,
40208,0.06,KY,,
40209,0.06,KY,,
40210,0.06,KY,,
40211,0.06,KY,,
40212,0.06,KY,,
40213,0.06,KY,,
40214,0.06,KY,,
40215,0.06,KY,,
40216,0.06,KY,,
40217,0.06,KY,,
40218,0.06,KY,,
40219,0.06,KY,,
40220,0.06,KY,,
40221,0.06,KY,,
40222,0.06,KY,,
40223,0.06,KY,,
40224,0.06,KY,,
40225,0.06,KY,,
40228,0.06,KY,,
40229,0.06,KY,,
40231,0.06,KY,,
40232,0.06,KY,,
40233,0.06,KY,,
40241,0.06,KY,,
40242,0.06,KY,,
40243,0.06,KY,,
40245,0.06,KY,,
40250,0.06,KY,,
40251,0.06,KY,,
40252,0.06,KY,,
40253,0.06,KY,,
40255,0.06,KY,,
40256,0.06,KY,,
40257,0.06,KY,,
40258,0.06,KY,,
40259,0.06,KY,,
40261,0.06,KY,,
40266,0.06,KY,,
40268,0.06,KY,,
40269,0.06,KY,,
40270,0.06,KY,,
40272,0.06,KY,,
40280,0.06,KY,,
40281,0.06,KY,,
40282,0.06,KY,,
40283,0.06,KY,,
40285,0.06,KY,,
40287,0.06,KY,,
40289,0.06,KY,,
40290,0.06,KY,,
40291,0.06,KY,,
40292,0.06,KY,,
40293,0.06,KY,,
40294,0.06,KY,,
40295,0.06,KY,,
40296,0.06,KY,,
40297,0.06,KY,,
40298,0.06,KY,,
40299,0.06,KY,,
40310,0.06,KY,,
40311,0.06,KY,,
40312,0.06,KY,,
40313,0.06,KY,,
40316,0.06,KY,,
40317,0.06,KY,,
40319,0.06,KY,,
40322,0.06,KY,,
40324,0.06,KY,,
40328,0.06,KY,,
40330,0.06,KY,,
40334,0.06,KY,,
40336,0.06,KY,,
40337,0.06,KY,,
40339,0.06,KY,,
40340,0.06,KY,,
40342,0.06,KY,,
40346,0.06,KY,,
40347,0.06,KY,,
40348,0.06,KY,,
40350,0.06,KY,,
40351,0.06,KY,,
40353,0.06,KY,,
40355,0.06,KY,,
40356,0.06,KY,,
40357,0.06,KY,,
40358,0.06,KY,,
40359,0.06,KY,,
40360,0.06,KY,,
40361,0.06,KY,,
40362,0.06,KY,,
40363,0.06,KY,,
40366,0.06,KY,,
40370,0.06,KY,,
40371,0.06,KY,,
40372,0.06,KY,,
40374,0.06,KY,,
40376,0.06,KY,,
40379,0.06,KY,,
40380,0.06,KY,,
40383,0.06,KY,,
40384,0.06,KY,,
40385,0.06,KY,,
40387,0.06,KY,,
40390,0.06,KY,,
40391,0.06,KY,,
40392,0.06,KY,,
40402,0.06,KY,,
40403,0.06,KY,,
40404,0.06,KY,,
40405,0.06,KY,,
40409,0.06,KY,,
40410,0.06,KY,,
40419,0.06,KY,,
40422,0.06,KY,,
40423,0.06,KY,,
40434,0.06,KY,,
40437,0.06,KY,,
40440,0.06,KY,,
40442,0.06,KY,,
40444,0.06,KY,,
40445,0.06,KY,,
40446,0.06,KY,,
40447,0.06,KY,,
40448,0.06,KY,,
40452,0.06,KY,,
40456,0.06,KY,,
40460,0.06,KY,,
40461,0.06,KY,,
40464,0.06,KY,,
40468,0.06,KY,,
40472,0.06,KY,,
40473,0.06,KY,,
40475,0.06,KY,,
40476,0.06,KY,,
40481,0.06,KY,,
40484,0.06,KY,,
40486,0.06,KY,,
40488,0.06,KY,,
40489,0.06,KY,,
40492,0.06,KY,,
40502,0.06,KY,,
40503,0.06,KY,,
40504,0.06,KY,,
40505,0.06,KY,,
40506,0.06,KY,,
40507,0.06,KY,,
40508,0.06,KY,,
40509,0.06,KY,,
40510,0.06,KY,,
40511,0.06,KY,,
40512,0.06,KY,,
40513,0.06,KY,,
40514,0.06,KY,,
40515,0.06,KY,,
40516,0.06,KY,,
40517,0.06,KY,,
40522,0.06,KY,,
40523,0.06,KY,,
40524,0.06,KY,,
40526,0.06,KY,,
40533,0.06,KY,,
40536,0.06,KY,,
40544,0.06,KY,,
40546,0.06,KY,,
40550,0.06,KY,,
40555,0.06,KY,,
40574,0.06,KY,,
40575,0.06,KY,,
40576,0.06,KY,,
40577,0.06,KY,,
40578,0.06,KY,,
40579,0.06,KY,,
40580,0.06,KY,,
40581,0.06,KY,,
40582,0.06,KY,,
40583,0.06,KY,,
40588,0.06,KY,,
40591,0.06,KY,,
40598,0.06,KY,,
40601,0.06,KY,,
40602,0.06,KY,,
40603,0.06,KY,,
40604,0.06,KY,,
40618,0.06,KY,,
40619,0.06,KY,,
40620,0.06,KY,,
40621,0.06,KY,,
40622,0.06,KY,,
40701,0.06,KY,,
40702,0.06,KY,,
40724,0.06,KY,,
40729,0.06,KY,,
40730,0.06,KY,,
40734,0.06,KY,,
40737,0.06,KY,,
40740,0.06,KY,,
40741,0.06,KY,,
40742,0.06,KY,,
40743,0.06,KY,,
40744,0.06,KY,,
40745,0.06,KY,,
40750,0.06,KY,,
40755,0.06,KY,,
40759,0.06,KY,,
40763,0.06,KY,,
40769,0.06,KY,,
40771,0.06,KY,,
40801,0.06,KY,,
40803,0.06,KY,,
40806,0.06,KY,,
40807,0.06,KY,,
40808,0.06,KY,,
40810,0.06,KY,,
40813,0.06,KY,,
40815,0.06,KY,,
40816,0.06,KY,,
40818,0.06,KY,,
40819,0.06,KY,,
40820,0.06,KY,,
40823,0.06,KY,,
40824,0.06,KY,,
40826,0.06,KY,,
40827,0.06,KY,,
40828,0.06,KY,,
40829,0.06,KY,,
40830,0.06,KY,,
40831,0.06,KY,,
40840,0.06,KY,,
40843,0.06,KY,,
40844,0.06,KY,,
40845,0.06,KY,,
40847,0.06,KY,,
40849,0.06,KY,,
40854,0.06,KY,,
40855,0.06,KY,,
40856,0.06,KY,,
40858,0.06,KY,,
40862,0.06,KY,,
40863,0.06,KY,,
40865,0.06,KY,,
40868,0.06,KY,,
40870,0.06,KY,,
40873,0.06,KY,,
40874,0.06,KY,,
40902,0.06,KY,,
40903,0.06,KY,,
40906,0.06,KY,,
40913,0.06,KY,,
40914,0.06,KY,,
40915,0.06,KY,,
40921,0.06,KY,,
40923,0.06,KY,,
40927,0.06,KY,,
40930,0.06,KY,,
40932,0.06,KY,,
40935,0.06,KY,,
40939,0.06,KY,,
40940,0.06,KY,,
40941,0.06,KY,,
40943,0.06,KY,,
40944,0.06,KY,,
40946,0.06,KY,,
40949,0.06,KY,,
40951,0.06,KY,,
40953,0.06,KY,,
40955,0.06,KY,,
40958,0.06,KY,,
40962,0.06,KY,,
40964,0.06,KY,,
40965,0.06,KY,,
40972,0.06,KY,,
40977,0.06,KY,,
40979,0.06,KY,,
40982,0.06,KY,,
40983,0.06,KY,,
40988,0.06,KY,,
40995,0.06,KY,,
40997,0.06,KY,,
41001,0.06,KY,,
41002,0.06,KY,,
41003,0.06,KY,,
41004,0.06,KY,,
41005,0.06,KY,,
41006,0.06,KY,,
41007,0.06,KY,,
41008,0.06,KY,,
41010,0.06,KY,,
41011,0.06,KY,,
41012,0.06,KY,,
41014,0.06,KY,,
41015,0.06,KY,,
41016,0.06,KY,,
41017,0.06,KY,,
41018,0.06,KY,,
41019,0.06,KY,,
41021,0.06,KY,,
41022,0.06,KY,,
41025,0.06,KY,,
41030,0.06,KY,,
41031,0.06,KY,,
41033,0.06,KY,,
41034,0.06,KY,,
41035,0.06,KY,,
41037,0.06,KY,,
41039,0.06,KY,,
41040,0.06,KY,,
41041,0.06,KY,,
41042,0.06,KY,,
41043,0.06,KY,,
41044,0.06,KY,,
41045,0.06,KY,,
41046,0.06,KY,,
41048,0.06,KY,,
41049,0.06,KY,,
41051,0.06,KY,,
41052,0.06,KY,,
41053,0.06,KY,,
41055,0.06,KY,,
41056,0.06,KY,,
41059,0.06,KY,,
41061,0.06,KY,,
41062,0.06,KY,,
41063,0.06,KY,,
41064,0.06,KY,,
41065,0.06,KY,,
41071,0.06,KY,,
41072,0.06,KY,,
41073,0.06,KY,,
41074,0.06,KY,,
41075,0.06,KY,,
41076,0.06,KY,,
41080,0.06,KY,,
41081,0.06,KY,,
41083,0.06,KY,,
41085,0.06,KY,,
41086,0.06,KY,,
41091,0.06,KY,,
41092,0.06,KY,,
41093,0.06,KY,,
41094,0.06,KY,,
41095,0.06,KY,,
41096,0.06,KY,,
41097,0.06,KY,,
41098,0.06,KY,,
41099,0.06,KY,,
41101,0.06,KY,,
41102,0.06,KY,,
41105,0.06,KY,,
41114,0.06,KY,,
41121,0.06,KY,,
41124,0.06,KY,,
41128,0.06,KY,,
41129,0.06,KY,,
41132,0.06,KY,,
41135,0.06,KY,,
41139,0.06,KY,,
41141,0.06,KY,,
41142,0.06,KY,,
41143,0.06,KY,,
41144,0.06,KY,,
41146,0.06,KY,,
41149,0.06,KY,,
41159,0.06,KY,,
41160,0.06,KY,,
41164,0.06,KY,,
41166,0.06,KY,,
41168,0.06,KY,,
41169,0.06,KY,,
41171,0.06,KY,,
41173,0.06,KY,,
41174,0.06,KY,,
41175,0.06,KY,,
41179,0.06,KY,,
41180,0.06,KY,,
41181,0.06,KY,,
41183,0.06,KY,,
41189,0.06,KY,,
41201,0.06,KY,,
41203,0.06,KY,,
41204,0.06,KY,,
41214,0.06,KY,,
41216,0.06,KY,,
41219,0.06,KY,,
41222,0.06,KY,,
41224,0.06,KY,,
41226,0.06,KY,,
41230,0.06,KY,,
41231,0.06,KY,,
41232,0.06,KY,,
41234,0.06,KY,,
41238,0.06,KY,,
41240,0.06,KY,,
41250,0.06,KY,,
41254,0.06,KY,,
41255,0.06,KY,,
41256,0.06,KY,,
41257,0.06,KY,,
41260,0.06,KY,,
41262,0.06,KY,,
41263,0.06,KY,,
41264,0.06,KY,,
41265,0.06,KY,,
41267,0.06,KY,,
41268,0.06,KY,,
41271,0.06,KY,,
41274,0.06,KY,,
41301,0.06,KY,,
41307,0.06,KY,,
41310,0.06,KY,,
41311,0.06,KY,,
41314,0.06,KY,,
41317,0.06,KY,,
41332,0.06,KY,,
41333,0.06,KY,,
41339,0.06,KY,,
41347,0.06,KY,,
41348,0.06,KY,,
41351,0.06,KY,,
41352,0.06,KY,,
41360,0.06,KY,,
41364,0.06,KY,,
41365,0.06,KY,,
41366,0.06,KY,,
41367,0.06,KY,,
41385,0.06,KY,,
41386,0.06,KY,,
41390,0.06,KY,,
41397,0.06,KY,,
41408,0.06,KY,,
41413,0.06,KY,,
41421,0.06,KY,,
41425,0.06,KY,,
41426,0.06,KY,,
41451,0.06,KY,,
41459,0.06,KY,,
41464,0.06,KY,,
41465,0.06,KY,,
41472,0.06,KY,,
41501,0.06,KY,,
41502,0.06,KY,,
41503,0.06,KY,,
41512,0.06,KY,,
41513,0.06,KY,,
41514,0.06,KY,,
41517,0.06,KY,,
41519,0.06,KY,,
41520,0.06,KY,,
41522,0.06,KY,,
41524,0.06,KY,,
41526,0.06,KY,,
41527,0.06,KY,,
41528,0.06,KY,,
41531,0.06,KY,,
41534,0.06,KY,,
41535,0.06,KY,,
41537,0.06,KY,,
41538,0.06,KY,,
41539,0.06,KY,,
41540,0.06,KY,,
41542,0.06,KY,,
41543,0.06,KY,,
41544,0.06,KY,,
41547,0.06,KY,,
41548,0.06,KY,,
41553,0.06,KY,,
41554,0.06,KY,,
41555,0.06,KY,,
41557,0.06,KY,,
41558,0.06,KY,,
41559,0.06,KY,,
41560,0.06,KY,,
41561,0.06,KY,,
41562,0.06,KY,,
41563,0.06,KY,,
41564,0.06,KY,,
41566,0.06,KY,,
41567,0.06,KY,,
41568,0.06,KY,,
41571,0.06,KY,,
41572,0.06,KY,,
41601,0.06,KY,,
41602,0.06,KY,,
41603,0.06,KY,,
41604,0.06,KY,,
41605,0.06,KY,,
41606,0.06,KY,,
41607,0.06,KY,,
41612,0.06,KY,,
41615,0.06,KY,,
41616,0.06,KY,,
41619,0.06,KY,,
41621,0.06,KY,,
41622,0.06,KY,,
41630,0.06,KY,,
41631,0.06,KY,,
41635,0.06,KY,,
41636,0.06,KY,,
41640,0.06,KY,,
41642,0.06,KY,,
41643,0.06,KY,,
41645,0.06,KY,,
41647,0.06,KY,,
41649,0.06,KY,,
41650,0.06,KY,,
41651,0.06,KY,,
41653,0.06,KY,,
41655,0.06,KY,,
41659,0.06,KY,,
41660,0.06,KY,,
41663,0.06,KY,,
41666,0.06,KY,,
41667,0.06,KY,,
41669,0.06,KY,,
41701,0.06,KY,,
41702,0.06,KY,,
41712,0.06,KY,,
41714,0.06,KY,,
41719,0.06,KY,,
41721,0.06,KY,,
41722,0.06,KY,,
41723,0.06,KY,,
41725,0.06,KY,,
41727,0.06,KY,,
41729,0.06,KY,,
41731,0.06,KY,,
41735,0.06,KY,,
41736,0.06,KY,,
41739,0.06,KY,,
41740,0.06,KY,,
41743,0.06,KY,,
41745,0.06,KY,,
41746,0.06,KY,,
41749,0.06,KY,,
41751,0.06,KY,,
41754,0.06,KY,,
41759,0.06,KY,,
41760,0.06,KY,,
41762,0.06,KY,,
41763,0.06,KY,,
41764,0.06,KY,,
41766,0.06,KY,,
41772,0.06,KY,,
41773,0.06,KY,,
41774,0.06,KY,,
41775,0.06,KY,,
41776,0.06,KY,,
41777,0.06,KY,,
41778,0.06,KY,,
41804,0.06,KY,,
41810,0.06,KY,,
41812,0.06,KY,,
41815,0.06,KY,,
41817,0.06,KY,,
41819,0.06,KY,,
41821,0.06,KY,,
41822,0.06,KY,,
41824,0.06,KY,,
41825,0.06,KY,,
41826,0.06,KY,,
41828,0.06,KY,,
41831,0.06,KY,,
41832,0.06,KY,,
41833,0.06,KY,,
41834,0.06,KY,,
41835,0.06,KY,,
41836,0.06,KY,,
41837,0.06,KY,,
41838,0.06,KY,,
41839,0.06,KY,,
41840,0.06,KY,,
41843,0.06,KY,,
41844,0.06,KY,,
41845,0.06,KY,,
41847,0.06,KY,,
41848,0.06,KY,,
41849,0.06,KY,,
41855,0.06,KY,,
41858,0.06,KY,,
41859,0.06,KY,,
41861,0.06,KY,,
41862,0.06,KY,,
42001,0.06,KY,,
42002,0.06,KY,,
42003,0.06,KY,,
42020,0.06,KY,,
42021,0.06,KY,,
42022,0.06,KY,,
42023,0.06,KY,,
42024,0.06,KY,,
42025,0.06,KY,,
42027,0.06,KY,,
42028,0.06,KY,,
42029,0.06,KY,,
42031,0.06,KY,,
42032,0.06,KY,,
42033,0.06,KY,,
42035,0.06,KY,,
42036,0.06,KY,,
42037,0.06,KY,,
42038,0.06,KY,,
42039,0.06,KY,,
42040,0.06,KY,,
42041,0.06,KY,,
42044,0.06,KY,,
42045,0.06,KY,,
42047,0.06,KY,,
42048,0.06,KY,,
42049,0.06,KY,,
42050,0.06,KY,,
42051,0.06,KY,,
42053,0.06,KY,,
42054,0.06,KY,,
42055,0.06,KY,,
42056,0.06,KY,,
42058,0.06,KY,,
42060,0.06,KY,,
42061,0.06,KY,,
42063,0.06,KY,,
42064,0.06,KY,,
42066,0.06,KY,,
42069,0.06,KY,,
42070,0.06,KY,,
42071,0.06,KY,,
42076,0.06,KY,,
42078,0.06,KY,,
42079,0.06,KY,,
42081,0.06,KY,,
42082,0.06,KY,,
42083,0.06,KY,,
42084,0.06,KY,,
42085,0.06,KY,,
42086,0.06,KY,,
42087,0.06,KY,,
42088,0.06,KY,,
42101,0.06,KY,,
42102,0.06,KY,,
42103,0.06,KY,,
42104,0.06,KY,,
42120,0.06,KY,,
42122,0.06,KY,,
42123,0.06,KY,,
42124,0.06,KY,,
42127,0.06,KY,,
42128,0.06,KY,,
42129,0.06,KY,,
42130,0.06,KY,,
42131,0.06,KY,,
42133,0.06,KY,,
42134,0.06,KY,,
42135,0.06,KY,,
42140,0.06,KY,,
42141,0.06,KY,,
42142,0.06,KY,,
42151,0.06,KY,,
42152,0.06,KY,,
42153,0.06,KY,,
42154,0.06,KY,,
42156,0.06,KY,,
42157,0.06,KY,,
42159,0.06,KY,,
42160,0.06,KY,,
42163,0.06,KY,,
42164,0.06,KY,,
42166,0.06,KY,,
42167,0.06,KY,,
42170,0.06,KY,,
42171,0.06,KY,,
42201,0.06,KY,,
42202,0.06,KY,,
42204,0.06,KY,,
42206,0.06,KY,,
42207,0.06,KY,,
42210,0.06,KY,,
42211,0.06,KY,,
42214,0.06,KY,,
42215,0.06,KY,,
42216,0.06,KY,,
42217,0.06,KY,,
42219,0.06,KY,,
42220,0.06,KY,,
42221,0.06,KY,,
42223,0.06,KY,,
42232,0.06,KY,,
42234,0.06,KY,,
42236,0.06,KY,,
42240,0.06,KY,,
42241,0.06,KY,,
42252,0.06,KY,,
42254,0.06,KY,,
42256,0.06,KY,,
42259,0.06,KY,,
42261,0.06,KY,,
42262,0.06,KY,,
42265,0.06,KY,,
42266,0.06,KY,,
42273,0.06,KY,,
42274,0.06,KY,,
42275,0.06,KY,,
42276,0.06,KY,,
42280,0.06,KY,,
42285,0.06,KY,,
42286,0.06,KY,,
42288,0.06,KY,,
42301,0.06,KY,,
42302,0.06,KY,,
42303,0.06,KY,,
42304,0.06,KY,,
42320,0.06,KY,,
42321,0.06,KY,,
42322,0.06,KY,,
42323,0.06,KY,,
42324,0.06,KY,,
42325,0.06,KY,,
42326,0.06,KY,,
42327,0.06,KY,,
42328,0.06,KY,,
42330,0.06,KY,,
42332,0.06,KY,,
42333,0.06,KY,,
42334,0.06,KY,,
42337,0.06,KY,,
42338,0.06,KY,,
42339,0.06,KY,,
42343,0.06,KY,,
42344,0.06,KY,,
42345,0.06,KY,,
42347,0.06,KY,,
42348,0.06,KY,,
42349,0.06,KY,,
42350,0.06,KY,,
42351,0.06,KY,,
42352,0.06,KY,,
42354,0.06,KY,,
42355,0.06,KY,,
42356,0.06,KY,,
42361,0.06,KY,,
42364,0.06,KY,,
42366,0.06,KY,,
42367,0.06,KY,,
42368,0.06,KY,,
42369,0.06,KY,,
42370,0.06,KY,,
42371,0.06,KY,,
42372,0.06,KY,,
42374,0.06,KY,,
42376,0.06,KY,,
42378,0.06,KY,,
42402,0.06,KY,,
42404,0.06,KY,,
42406,0.06,KY,,
42408,0.06,KY,,
42409,0.06,KY,,
42410,0.06,KY,,
42411,0.06,KY,,
42413,0.06,KY,,
42419,0.06,KY,,
42420,0.06,KY,,
42431,0.06,KY,,
42436,0.06,KY,,
42437,0.06,KY,,
42440,0.06,KY,,
42441,0.06,KY,,
42442,0.06,KY,,
42444,0.06,KY,,
42445,0.06,KY,,
42450,0.06,KY,,
42451,0.06,KY,,
42452,0.06,KY,,
42453,0.06,KY,,
42455,0.06,KY,,
42456,0.06,KY,,
42457,0.06,KY,,
42458,0.06,KY,,
42459,0.06,KY,,
42460,0.06,KY,,
42461,0.06,KY,,
42462,0.06,KY,,
42463,0.06,KY,,
42464,0.06,KY,,
42501,0.06,KY,,
42502,0.06,KY,,
42503,0.06,KY,,
42516,0.06,KY,,
42518,0.06,KY,,
42519,0.06,KY,,
42528,0.06,KY,,
42533,0.06,KY,,
42539,0.06,KY,,
42541,0.06,KY,,
42544,0.06,KY,,
42553,0.06,KY,,
42558,0.06,KY,,
42564,0.06,KY,,
42565,0.06,KY,,
42566,0.06,KY,,
42567,0.06,KY,,
42602,0.06,KY,,
42603,0.06,KY,,
42629,0.06,KY,,
42631,0.06,KY,,
42633,0.06,KY,,
42634,0.06,KY,,
42635,0.06,KY,,
42638,0.06,KY,,
42642,0.06,KY,,
42647,0.06,KY,,
42649,0.06,KY,,
42653,0.06,KY,,
42701,0.06,KY,,
42702,0.06,KY,,
42712,0.06,KY,,
42713,0.06,KY,,
42715,0.06,KY,,
42716,0.06,KY,,
42717,0.06,KY,,
42718,0.06,KY,,
42719,0.06,KY,,
42720,0.06,KY,,
42721,0.06,KY,,
42722,0.06,KY,,
42724,0.06,KY,,
42726,0.06,KY,,
42728,0.06,KY,,
42729,0.06,KY,,
42731,0.06,KY,,
42732,0.06,KY,,
42733,0.06,KY,,
42740,0.06,KY,,
42741,0.06,KY,,
42742,0.06,KY,,
42743,0.06,KY,,
42746,0.06,KY,,
42748,0.06,KY,,
42749,0.06,KY,,
42753,0.06,KY,,
42754,0.06,KY,,
42755,0.06,KY,,
42757,0.06,KY,,
42758,0.06,KY,,
42759,0.06,KY,,
42762,0.06,KY,,
42764,0.06,KY,,
42765,0.06,KY,,
42776,0.06,KY,,
42782,0.06,KY,,
42784,0.06,KY,,
42788,0.06,KY,,
7001,0.07,NJ,,
7002,0.07,NJ,,
7003,0.07,NJ,,
7004,0.07,NJ,,
7005,0.07,NJ,,
7006,0.07,NJ,,
7007,0.07,NJ,,
7008,0.07,NJ,,
7009,0.07,NJ,,
7010,0.07,NJ,,
7011,0.07,NJ,,
7012,0.07,NJ,,
7013,0.07,NJ,,
7014,0.07,NJ,,
7015,0.07,NJ,,
7016,0.07,NJ,,
7017,0.07,NJ,,
7018,0.07,NJ,,
7019,0.07,NJ,,
7020,0.07,NJ,,
7021,0.07,NJ,,
7022,0.07,NJ,,
7023,0.07,NJ,,
7024,0.07,NJ,,
7026,0.07,NJ,,
7027,0.07,NJ,,
